cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count
957493,(2R)-N-(2-methyl-6-propan-2-ylphenyl)-2-phenylsulfanylpropanamide,CC1=C(C(=CC=C1)C(C)C)NC(=O)C(C)SC2=CC=CC=C2,313.466,22,19,1,1,1,0,2
988713,"1-N,4-N-diphenylpiperazine-1,4-dicarbothioamide",C1CN(CCN1C(=S)NC2=CC=CC=C2)C(=S)NC3=CC=CC=C3,356.52000000000004,24,18,0,4,2,0,2
594732,2-(2-imino-3-methylbenzimidazol-1-yl)-1-phenylethanone,CN1C2=CC=CC=C2N(C1=N)CC(=O)C3=CC=CC=C3,265.316,20,16,1,3,0,0,3
918939,"3-tert-butyl-N,1-dimethyl-4-nitropyrazole-5-carboxamide",CC(C)(C)C1=NN(C(=C1[N+](=O)[O-])C(=O)NC)C,240.26299999999998,17,10,3,4,0,0,1
752788,"N-(5,5-dimethyl-7-oxo-4,6-dihydro-1,3-benzothiazol-2-yl)-2-(4-fluorophenyl)acetamide",CC1(CC2=C(C(=O)C1)SC(=N2)NC(=O)CC3=CC=C(C=C3)F)C,332.40000000000003,23,17,2,2,1,1,2
329964,"5-methyl-6-phenyl-2,3-dihydroimidazo[2,1-b][1,3]thiazole",CC1=C(N=C2N1CCS2)C3=CC=CC=C3,216.30900000000003,15,12,0,2,1,0,2
222956,"2-(3,5-dimethylthiophen-2-yl)acetonitrile",CC1=CC(=C(S1)CC#N)C,151.23399999999998,10,8,0,1,1,0,1
687278,"2-(1,3-benzothiazol-2-ylsulfanyl)-N-(2,6-dimethylphenyl)acetamide",CC1=C(C(=CC=C1)C)NC(=O)CSC2=NC3=CC=CC=C3S2,328.462,22,17,1,2,2,0,3
414851,[2-[2-[(4-hydroxy-3-iodo-5-methoxyphenyl)methylidene]hydrazinyl]-2-oxoethyl]-trimethylazanium,C[N+](C)(C)CC(=O)NN=CC1=CC(=C(C(=C1)I)O)OC,392.21700000000004,20,13,3,3,0,1,1
927658,"(4R)-4-(3-methoxy-3-oxopropyl)-2,2-dimethyloxane-4-carboxylic acid",CC1(CC(CCO1)(CCC(=O)OC)C(=O)O)C,244.28699999999998,17,12,5,0,0,0,0
958973,"2,6-difluoro-N-(2-methylsulfanyl-1,3-benzothiazol-6-yl)benzamide",CSC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=C(C=CC=C3F)F,336.38800000000003,22,15,1,2,2,2,3
674080,"cis-(1S,3R)-N-cycloheptyl-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxamide",CC1(C(C1C(=O)NC2CCCCCC2)C=C(Cl)Cl)C,304.26099999999997,19,15,1,1,0,2,0
481142,N-[1-bromo-1-(2-fluorophenyl)-3-oxo-3-piperidin-1-ylprop-1-en-2-yl]benzamide,C1CCN(CC1)C(=O)C(=C(C2=CC=CC=C2F)Br)NC(=O)C3=CC=CC=C3,431.30500000000006,27,21,2,2,0,2,2
149812,"dimethyl-[3-(1,3-thiazole-4-carbonylamino)propyl]sulfanium chloride",C[S+](C)CCCNC(=O)C1=CSC=N1.[Cl-],266.819,15,9,1,2,2,1,1
277747,"(2R,3S,10S)-2-hydroxy-3-[(1R)-1-hydroxyheptyl]-10-[hydroxy-[(2S)-6-oxo-2,3-dihydropyran-2-yl]methyl]-6,14-dioxatricyclo[10.3.0.04,8]pentadeca-1(12),4(8)-diene-5,7,13,15-tetrone",CCCCCCC(C1C(C2=C(CC(CC3=C1C(=O)OC3=O)C(C4CC=CC(=O)O4)O)C(=O)OC2=O)O)O,518.5150000000003,37,26,11,0,0,0,0
146414,(2S)-2-[2-[[(1S)-1-carboxy-2-(1H-imidazol-5-yl)ethyl]amino]ethylamino]-5-(diaminomethylideneamino)pentanoic acid,C1=C(NC=N1)CC(C(=O)O)NCCNC(CCCN=C(N)N)C(=O)O,355.39900000000006,25,14,4,7,0,0,1
258608,N-[2-(furan-2-ylmethylidene)butylidene]hydroxylamine,CCC(=CC1=CC=CO1)C=NO,165.19199999999998,12,9,2,1,0,0,1
781178,"N-(2,4-difluorophenyl)-4-(4-fluorophenyl)piperazine-1-carboxamide",C1CN(CCN1C2=CC=C(C=C2)F)C(=O)NC3=C(C=C(C=C3)F)F,335.329,24,17,1,3,0,3,2
588638,"dimethyl 1-ethoxyaziridine-2,2-dicarboxylate",CCON1CC1(C(=O)OC)C(=O)OC,203.19399999999996,14,8,5,1,0,0,0
275505,3-[[methyl(1-phenylpropan-2-yl)amino]methyl]bicyclo[2.2.1]heptan-2-one,CC(CC1=CC=CC=C1)N(C)CC2C3CCC(C3)C2=O,271.40399999999994,20,18,1,1,0,0,1
783301,4-[(2-chloro-6-fluorophenyl)methyl]piperazine-1-carbaldehyde,C1CN(CCN1CC2=C(C=CC=C2Cl)F)C=O,256.708,17,12,1,2,0,2,1
612983,"N-(2,6-dimethylphenyl)-2-(4-nitrophenyl)-2-piperidin-1-ylacetamide",CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=C(C=C2)[N+](=O)[O-])N3CCCCC3,367.44900000000024,27,21,3,3,0,0,2
449246,"[(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13,20,22-trihydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3-oxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18(22),19-hexaen-9-yl] carbamate",CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=C(C(=C2O)C1)OC)O)C)OC)OC(=O)N)C)C)O)OC,562.6600000000004,40,29,9,2,0,0,1
941436,(Z)-3-[5-(2-nitrophenyl)furan-2-yl]-2-phenylprop-2-enenitrile,C1=CC=C(C=C1)C(=CC2=CC=C(O2)C3=CC=CC=C3[N+](=O)[O-])C#N,316.31600000000003,24,19,3,2,0,0,3
418802,"2-(1-ethyl-6-iminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",CCN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O,295.299,21,12,4,5,0,0,2
379581,"1,1,1-trifluoro-2-hydroxy-2-(trifluoromethyl)oct-5-en-4-one",CCC=CC(=O)CC(C(F)(F)F)(C(F)(F)F)O,264.1649999999999,17,9,2,0,0,6,0
229975,N-[(4-methoxyphenyl)methylideneamino]-2-[1-[2-[(4-methoxyphenyl)methylidene]hydrazinyl]-1-oxopropan-2-yl]sulfanylpropanamide,CC(C(=O)NN=CC1=CC=C(C=C1)OC)SC(C)C(=O)NN=CC2=CC=C(C=C2)OC,442.54100000000017,31,22,4,4,1,0,2
145052,"1,8-diazabicyclo[6.4.3]pentadecane",C1CCCN2CCCCN(CC1)CCC2,210.36499999999992,15,13,0,2,0,0,0
534278,"6,7-difluoro-2-methyl-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",CC1COC2=C3N1C=C(C(=O)C3=CC(=C2F)F)C(=O)O,281.21399999999994,20,13,4,1,0,2,2
517489,trimethyl-[2-[3-(2-nitrophenyl)prop-2-enoyloxy]ethyl]azanium,C[N+](C)(C)CCOC(=O)C=CC1=CC=CC=C1[N+](=O)[O-],279.31600000000003,20,14,4,2,0,0,1
95326,3-(3-chlorophenyl)-1-phenylprop-2-en-1-one,C1=CC=C(C=C1)C(=O)C=CC2=CC(=CC=C2)Cl,242.70499999999998,17,15,1,0,0,1,2
792496,3-[[4-(3-phenylprop-2-enyl)piperazin-1-yl]methyl]phenol,C1CN(CCN1CC=CC2=CC=CC=C2)CC3=CC(=CC=C3)O,308.425,23,20,1,2,0,0,2
49406,"N,N-dimethyl-3-(5-methylsulfonyl-2-tricyclo[9.4.0.03,8]pentadeca-1(15),3(8),4,6,9,11,13-heptaenylidene)propan-1-amine",CN(C)CCC=C1C2=CC=CC=C2C=CC3=C1C=C(C=C3)S(=O)(=O)C,353.4870000000001,25,21,2,1,1,0,2
902932,2-methyl-N-[(2-methylthiophen-3-yl)methylideneamino]benzamide,CC1=CC=CC=C1C(=O)NN=CC2=C(SC=C2)C,258.346,18,14,1,2,1,0,2
114976,"(1S,2S,6R,14R,15R,16R)-16-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol",CC(C)(C)C(C)(C1CC23CCC1(C4C25CCNC3CC6=C5C(=C(C=C6)O)O4)OC)O,413.55800000000016,30,25,4,1,0,0,1
657925,"11-benzyl-7-thia-9,11-diazatricyclo[6.4.0.02,6]dodeca-1(8),2(6)-diene-10,12-dione",C1CC2=C(C1)SC3=C2C(=O)N(C(=O)N3)CC4=CC=CC=C4,298.36699999999996,21,16,2,2,1,0,3
167754,1-(methoxymethyl)piperidine,COCN1CCCCC1,129.203,9,7,1,1,0,0,0
830556,2-(4-chlorophenyl)-N-(3-methylanilino)-2-oxoethanimidoyl cyanide,CC1=CC(=CC=C1)NN=C(C#N)C(=O)C2=CC=C(C=C2)Cl,297.745,21,16,1,3,0,1,2
713537,"(3S,5R)-adamantane-1,4-diol",C1C2CC3CC(C2)(CC1C3O)O,168.23600000000002,12,10,2,0,0,0,0
442667,"6H-[1]benzofuro[3,2-c]chromene-3,9-diol",C1C2=C(C3=C(O1)C=C(C=C3)O)OC4=C2C=CC(=C4)O,254.24099999999999,19,15,4,0,0,0,3
625381,2-[4-(1-adamantyl)phenoxy]acetic acid,C1C2CC3CC1CC(C2)(C3)C4=CC=C(C=C4)OCC(=O)O,286.371,21,18,3,0,0,0,1
66614,"4-formylbenzene-1,3-disulfonic acid",C1=CC(=C(C=C1S(=O)(=O)O)S(=O)(=O)O)C=O,266.252,16,7,7,0,2,0,1
403458,N-[2-[[(4-chlorobenzoyl)amino]carbamoyl]-4-methylphenyl]adamantane-1-carboxamide,CC1=CC(=C(C=C1)NC(=O)C23CC4CC(C2)CC(C4)C3)C(=O)NNC(=O)C5=CC=C(C=C5)Cl,465.9810000000001,33,26,3,3,0,1,2
400157,"(11R)-11-phenyl-4-oxa-10-thia-1-azatricyclo[6.3.0.02,6]undeca-2(6),7-diene",C1C2=C(CO1)N3C(SCC3=C2)C4=CC=CC=C4,243.331,17,14,1,1,1,0,2
624835,"methyl 18-hydroxy-17-oxo-5,14-diazaheptacyclo[12.5.3.01,13.04,12.04,18.06,11.012,16]docosa-6,8,10-triene-5-carboxylate",COC(=O)N1C2=CC=CC=C2C34C15CCC67C3N(CCC6)CC4C(=O)C5(C7)O,380.4440000000002,28,22,4,2,0,0,1
490786,"3-[4-(carboxymethoxy)-3,5-difluorophenyl]-2-[[1-cyclohexyl-2-(furan-3-yl)benzimidazole-5-carbonyl]amino]propanoic acid",C1CCC(CC1)N2C3=C(C=C(C=C3)C(=O)NC(CC4=CC(=C(C(=C4)F)OCC(=O)O)F)C(=O)O)N=C2C5=COC=C5,567.5450000000003,41,29,7,3,0,2,4
554817,"methyl 8,8-dimethoxyoctanoate",COC(CCCCCCC(=O)OC)OC,218.29299999999998,15,11,4,0,0,0,0
263627,"4,4,5,5-tetramethyl-2-phenyl-1,3-thiazole",CC1(C(SC(=N1)C2=CC=CC=C2)(C)C)C,219.353,15,13,0,1,1,0,1
580100,3-(2-methoxyphenoxy)-3-phenylprop-2-enoic acid,COC1=CC=CC=C1OC(=CC(=O)O)C2=CC=CC=C2,270.284,20,16,4,0,0,0,2
902593,3-benzamido-N-[[(2S)-oxolan-2-yl]methyl]benzamide,C1CC(OC1)CNC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3,324.38000000000005,24,19,3,2,0,0,2
988211,"N-[5-[(4-methoxyphenyl)methyl]-1,3-thiazol-2-yl]-2,2-diphenylacetamide",COC1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4,414.5300000000001,30,25,2,2,1,0,4
12039,"(3R,4R)-3-(1-carboxyethenoxy)-4-hydroxycyclohexa-1,5-diene-1-carboxylic acid",C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O,226.184,16,10,6,0,0,0,0
713329,"(4S)-1-(4-methylphenyl)-4-thiophen-3-yl-4,6,7,8-tetrahydro-3H-quinoline-2,5-dione",CC1=CC=C(C=C1)N2C3=C(C(CC2=O)C4=CSC=C4)C(=O)CCC3,337.4440000000002,24,20,2,1,1,0,2
755732,[(2S)-1-(4-methylpiperazin-1-yl)propan-2-yl] 3-bromobenzoate,CC(CN1CCN(CC1)C)OC(=O)C2=CC(=CC=C2)Br,341.24899999999997,20,15,2,2,0,1,1
714826,(2R)-1-(1-chloronaphthalen-2-yl)oxy-3-imidazol-1-ylpropan-2-ol,C1=CC=C2C(=C1)C=CC(=C2Cl)OCC(CN3C=CN=C3)O,302.76099999999997,21,16,2,2,0,1,3
927768,"(4S)-4-(3,4-dimethoxyphenyl)-7,7-dimethyl-3,4,6,8-tetrahydro-1H-quinoline-2,5-dione",CC1(CC2=C(C(CC(=O)N2)C3=CC(=C(C=C3)OC)OC)C(=O)C1)C,329.39600000000013,24,19,4,1,0,0,1
563055,pent-4-ynoxymethylbenzene,C#CCCCOCC1=CC=CC=C1,174.24300000000002,13,12,1,0,0,0,1
787353,"(2S)-N-(1,3-benzodioxol-5-ylmethyl)-2-phenoxypropanamide",CC(C(=O)NCC1=CC2=C(C=C1)OCO2)OC3=CC=CC=C3,299.32599999999996,22,17,4,1,0,0,2
279787,"ethyl 3,3-bis(benzenesulfonyl)propanoate",CCOC(=O)CC(S(=O)(=O)C1=CC=CC=C1)S(=O)(=O)C2=CC=CC=C2,382.4590000000001,25,17,6,0,2,0,2
805935,1-(2-methoxyphenyl)-3-(2-morpholin-4-ylethyl)thiourea,COC1=CC=CC=C1NC(=S)NCCN2CCOCC2,295.4080000000001,20,14,2,3,1,0,1
672098,"(4S)-N-(2,6-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]decane-4-carboxamide",C1CCC2(CC1)C(CC(=O)O2)C(=O)NC3=C(C=CC=C3Cl)Cl,342.222,22,16,3,1,0,2,1
356700,"N-[2-(1,2-diphenyl-6,7-dihydro-5H-pyrrolizin-3-yl)-1-(4-methylphenyl)sulfonylethenyl]formamide",CC1=CC=C(C=C1)S(=O)(=O)C(=CC2=C(C(=C3N2CCC3)C4=CC=CC=C4)C5=CC=CC=C5)NC=O,482.6050000000002,35,29,3,2,1,0,4
307758,"benzyl 4-[(2,5-dimethylphenyl)carbamoyloxy]benzoate",CC1=CC(=C(C=C1)C)NC(=O)OC2=CC=C(C=C2)C(=O)OCC3=CC=CC=C3,375.4240000000001,28,23,4,1,0,0,3
455885,"[(2R,4R)-4-(4-aminotriazolo[4,5-c]pyridin-1-yl)oxolan-2-yl]methanol",C1C(COC1CO)N2C3=C(C(=NC=C3)N)N=N2,235.247,17,10,2,5,0,0,2
165841,"N-(5-butyl-1,3,4-thiadiazol-2-yl)-2-iodoacetamide",CCCCC1=NN=C(S1)NC(=O)CI,325.17499999999995,14,8,1,3,1,1,1
475764,"diethyl (2S)-2-[[4-(2-amino-4-oxo-5,6-dihydro-3H-furo[2,3-d]pyrimidin-5-yl)benzoyl]amino]pentanedioate",CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)C2COC3=C2C(=O)NC(=N3)N,458.47100000000023,33,22,7,4,0,0,2
3403,"7-[3-(4-fluorophenyl)-1-propan-2-ylindol-2-yl]-3,5-dihydroxyhept-6-enoic acid",CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,411.473,30,24,4,1,0,1,3
757169,"4-oxo-4-(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)butanoic acid",C1CN(CC=C1C2=CC=CC=C2)C(=O)CCC(=O)O,259.30499999999995,19,15,3,1,0,0,1
918399,"4-bromo-6-(7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazin-6-yl)benzene-1,3-diol",C1C(=NN2C=NN=C2S1)C3=CC(=C(C=C3O)O)Br,327.163,18,10,2,4,1,1,2
754640,"(5E)-5-[(3-phenoxyphenyl)methylidene]-[1,3]thiazolo[3,2-b][1,2,4]triazol-6-one",C1=CC=C(C=C1)OC2=CC=CC(=C2)C=C3C(=O)N4C(=NC=N4)S3,321.361,23,17,2,3,1,0,4
276184,"3-[[2-[2-chloro-4-(4,6-diamino-2,2-dimethyl-1,3,5-triazin-1-yl)phenoxy]acetyl]amino]-4-methoxybenzenesulfonyl fluoride",CC1(N=C(N=C(N1C2=CC(=C(C=C2)OCC(=O)NC3=C(C=CC(=C3)S(=O)(=O)F)OC)Cl)N)N)C,512.9510000000001,34,20,5,6,1,2,2
798976,"3-chloro-N-(3,4-difluorophenyl)benzamide",C1=CC(=CC(=C1)Cl)C(=O)NC2=CC(=C(C=C2)F)F,267.662,18,13,1,1,0,3,2
187331,"(6S)-5-oxapentacyclo[9.8.0.03,9.04,6.012,17]nonadeca-1,3(9),7,10,12,14,16,18-octaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5C4O5)C=C32,244.29299999999998,19,18,1,0,0,0,3
532343,(4-methoxyphenyl) cyclopentanecarboxylate,COC1=CC=C(C=C1)OC(=O)C2CCCC2,220.26799999999992,16,13,3,0,0,0,1
956960,"2-benzylsulfanyl-N-(2,3-dichlorophenyl)acetamide",C1=CC=C(C=C1)CSCC(=O)NC2=C(C(=CC=C2)Cl)Cl,326.24799999999993,20,15,1,1,1,2,2
111580,2-[2-[bis(sulfanyl)methylideneamino]ethylamino]ethyliminomethanedithiol,C(CN=C(S)S)NCCN=C(S)S,255.45899999999997,13,6,0,3,4,0,0
912805,"4-[5-[(4-bromophenoxy)methyl]-1H-1,2,4-triazol-3-yl]pyridine",C1=CC(=CC=C1OCC2=NC(=NN2)C3=CC=NC=C3)Br,331.173,20,14,1,4,0,1,3
655675,N-[2-[2-[2-(cyclopentylamino)-2-oxoethyl]tetrazol-5-yl]phenyl]-5-methylpyrazine-2-carboxamide,CC1=CN=C(C=N1)C(=O)NC2=CC=CC=C2C3=NN(N=N3)CC(=O)NC4CCCC4,406.4500000000003,30,20,2,8,0,0,3
312943,"1-chloro-1,1,2,2-tetrafluoro-2-(trifluoromethylperoxy)ethane",C(C(F)(F)Cl)(OOC(F)(F)F)(F)F,236.46999999999994,13,3,2,0,0,8,0
882555,"(E)-N-cyclopropyl-3-(3,4-dimethoxyphenyl)prop-2-enamide",COC1=C(C=C(C=C1)C=CC(=O)NC2CC2)OC,247.29399999999995,18,14,3,1,0,0,1
669988,4-chloro-2-(dimethylsulfamoylamino)-1-methoxybenzene,CN(C)S(=O)(=O)NC1=C(C=CC(=C1)Cl)OC,264.73400000000004,16,9,3,2,1,1,1
532324,"(3,5-dimethylphenyl) 2,6-difluorobenzoate",CC1=CC(=CC(=C1)OC(=O)C2=C(C=CC=C2F)F)C,262.255,19,15,2,0,0,2,2
638552,3-(2-chlorophenothiazin-10-yl)propyl-dimethylazanium,C[NH+](C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,319.8810000000001,21,17,0,2,1,1,2
208574,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 3-phenyl-2-(3-phenyldiazenylphenyl)prop-2-enoate;hydrochloride,CN1C2CCC1CC(C2)OC(=O)C(=CC3=CC=CC=C3)C4=CC(=CC=C4)N=NC5=CC=CC=C5.Cl,488.0310000000001,35,29,2,3,0,1,3
160264,"2-methyl-6,7-dihydro-5H-cyclopenta[d]pyrimidine",CC1=NC=C2CCCC2=N1,134.182,10,8,0,2,0,0,1
392078,1-morpholin-4-yl-2-phenoxathiin-2-ylethanethione,C1COCCN1C(=S)CC2=CC3=C(C=C2)OC4=CC=CC=C4S3,343.473,23,18,2,1,2,0,2
799551,3-bromo-N-cyclopentyl-4-methoxybenzamide,COC1=C(C=C(C=C1)C(=O)NC2CCCC2)Br,298.17999999999995,17,13,2,1,0,1,1
565580,2-[4-[4-(trifluoromethyl)benzoyl]piperazin-1-yl]acetonitrile,C1CN(CCN1CC#N)C(=O)C2=CC=C(C=C2)C(F)(F)F,297.28,21,14,1,3,0,3,1
999817,"methyl (4R)-4-(1,3-benzodioxol-5-yl)-2-methyl-5-oxo-1,4-dihydroindeno[1,2-b]pyridine-3-carboxylate",CC1=C(C(C2=C(N1)C3=CC=CC=C3C2=O)C4=CC5=C(C=C4)OCO5)C(=O)OC,375.38000000000017,28,22,5,1,0,0,2
816450,"(2S)-3-methylsulfonyl-2-[4-(trifluoromethyl)phenyl]-1,3-thiazolidine",CS(=O)(=O)N1CCSC1C2=CC=C(C=C2)C(F)(F)F,311.35,19,11,2,1,2,3,1
967243,N-(4-methylphenyl)-4-[(4-methylphenyl)sulfanylmethyl]benzamide,CC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CSC3=CC=C(C=C3)C,347.48300000000006,25,22,1,1,1,0,3
556117,"N-methyl-N-(2,3,4,5,6-pentahydroxyhexyl)-N'-(1-pyridin-2-ylethylideneamino)carbamimidothioic acid",CC(=NN=C(N(C)CC(C(C(C(CO)O)O)O)O)S)C1=CC=CC=N1,372.44700000000006,25,15,5,4,1,0,1
963111,"2-cyano-N-methyl-3-(7H-pyrrolo[2,3-b]pyridin-3-yl)prop-2-enamide",CNC(=O)C(=CC1=CN=C2C1=CC=CN2)C#N,226.239,17,12,1,4,0,0,0
628039,"methyl 3,3,3-trifluoro-2-(6-methyl-4-oxo-[1,3]oxathiolo[4,5-c]pyran-2-ylidene)propanoate",CC1=CC2=C(C(=O)O1)SC(=C(C(=O)OC)C(F)(F)F)O2,308.23299999999995,20,11,5,0,1,3,1
339903,"6-[[4-(dimethylamino)phenyl]-morpholin-4-ylmethyl]-1,3-benzodioxol-5-ol",CN(C)C1=CC=C(C=C1)C(C2=CC3=C(C=C2O)OCO3)N4CCOCC4,356.42200000000014,26,20,4,2,0,0,2
512341,2-(1-adamantyl)-1-ethylpyrrolidine,CCN1CCCC1C23CC4CC(C2)CC(C4)C3,233.39899999999994,17,16,0,1,0,0,0
20423,"2-pyrrolidin-1-ylethyl 2-hydroxy-2,2-diphenylacetate",C1CCN(C1)CCOC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,325.408,24,20,3,1,0,0,2
117302,"3'-chloro-6'-(cyclohexylamino)spiro[2-benzofuran-3,9'-xanthene]-1-one",C1CCC(CC1)NC2=CC3=C(C=C2)C4(C5=C(O3)C=C(C=C5)Cl)C6=CC=CC=C6C(=O)O4,431.91900000000015,31,26,3,1,0,1,3
974231,"1,3-dimethyl-5-pyrrolidin-1-ylsulfonylbenzimidazol-2-one",CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCCC3)N(C1=O)C,295.364,20,13,3,3,1,0,2
380613,2-(1H-benzimidazol-2-ylamino)-5-(2-hydroxyethyl)-6-methyl-1H-pyrimidin-4-one,CC1=C(C(=O)N=C(N1)NC2=NC3=CC=CC=C3N2)CCO,285.3070000000001,21,14,2,5,0,0,3
921407,"4-(4-methoxyphenyl)-2-(3-methylphenyl)-1,3-oxazin-6-one",CC1=CC(=CC=C1)C2=NC(=CC(=O)O2)C3=CC=C(C=C3)OC,293.322,22,18,3,1,0,0,3
872065,N-[(2-hydroxyphenyl)carbamothioyl]benzamide,C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC=C2O,272.329,19,14,2,2,1,0,2
845965,"4-[(1-benzylpyrazolo[3,4-d]pyrimidin-4-yl)amino]benzoic acid",C1=CC=C(C=C1)CN2C3=NC=NC(=C3C=N2)NC4=CC=C(C=C4)C(=O)O,345.3620000000001,26,19,2,5,0,0,4
322452,N-phenylsulfanylethanamine,CCNSC1=CC=CC=C1,153.25,10,8,0,1,1,0,1
251084,2-(5-nitro-1H-indol-3-yl)-2-oxoacetyl chloride,C1=CC2=C(C=C1[N+](=O)[O-])C(=CN2)C(=O)C(=O)Cl,252.613,17,10,4,2,0,1,2
60739,(4-chlorophenyl)methyl-[2-[4-[2-[(4-chlorophenyl)methyl-diethylazaniumyl]ethyl]piperazin-1-yl]ethyl]-diethylazanium,CC[N+](CC)(CCN1CCN(CC1)CC[N+](CC)(CC)CC2=CC=C(C=C2)Cl)CC3=CC=C(C=C3)Cl,535.6480000000001,36,30,0,4,0,2,2
252573,"1-(3-methylphenyl)-3-(2,2,2-trichloro-1-hydroxyethyl)urea",CC1=CC(=CC=C1)NC(=O)NC(C(Cl)(Cl)Cl)O,297.569,17,10,2,2,0,3,1
920660,2-(4-ethylphenoxy)-N-(morpholine-4-carbothioyl)acetamide,CCC1=CC=C(C=C1)OCC(=O)NC(=S)N2CCOCC2,308.4030000000001,21,15,3,2,1,0,1
594917,"5,8-dimethoxy-7-azabicyclo[4.2.2]deca-2,4,7,9-tetraene",COC1=CC=CC2C=CC1N=C2OC,191.22999999999996,14,11,2,1,0,0,0
992949,"5-(2-hydroxyphenyl)-4-[(1R)-1-(4-methoxyphenyl)-2-nitroethyl]-1,2-dihydropyrazol-3-one",COC1=CC=C(C=C1)C(C[N+](=O)[O-])C2=C(NNC2=O)C3=CC=CC=C3O,355.3500000000001,26,18,5,3,0,0,3
767461,"4,5-dichloro-2-[(4-methoxyphenyl)carbamoyl]benzoic acid",COC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2C(=O)O)Cl)Cl,340.1619999999999,22,15,4,1,0,2,2
855663,"N-[(5,8-dimethyl-2-oxo-1H-quinolin-3-yl)methyl]-N-(furan-2-ylmethyl)propanamide",CCC(=O)N(CC1=CC=CO1)CC2=CC3=C(C=CC(=C3NC2=O)C)C,338.40700000000004,25,20,3,2,0,0,3
797550,3-naphthalen-2-ylsulfonylprop-2-enoic acid,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)C=CC(=O)O,262.28599999999994,18,13,4,0,1,0,2
558583,2-[(2-pyrrolidin-1-ylacetyl)amino]benzoic acid,C1CCN(C1)CC(=O)NC2=CC=CC=C2C(=O)O,248.282,18,13,3,2,0,0,1
803036,(2S)-N-(4-anilinophenyl)-2-phenylbutanamide,CCC(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)NC3=CC=CC=C3,330.43100000000004,25,22,1,2,0,0,3
134629,"2-[(2,6-dioxopiperidin-3-yl)carbamoyl]benzoic acid",C1CC(=O)NC(=O)C1NC(=O)C2=CC=CC=C2C(=O)O,276.248,20,13,5,2,0,0,1
691799,"(4S)-2-amino-7-methyl-4-naphthalen-1-yl-5-oxo-4H-pyrano[3,2-c]pyran-3-carbonitrile",CC1=CC2=C(C(C(=C(O2)N)C#N)C3=CC=CC4=CC=CC=C43)C(=O)O1,330.3430000000001,25,20,3,2,0,0,3
992843,1-[(5S)-3-(4-bromophenyl)-5-hydroxy-5-(trifluoromethyl)-4H-pyrazol-1-yl]-2-(4-methoxyphenoxy)ethanone,COC1=CC=C(C=C1)OCC(=O)N2C(CC(=N2)C3=CC=C(C=C3)Br)(C(F)(F)F)O,473.24499999999995,29,19,4,2,0,4,2
576511,dimethyl-[methyl(phenyl)boranyl]oxyborane,B(C)(C)OB(C)C1=CC=CC=C1,159.834,12,9,1,0,0,0,1
277933,"2,5-diaminobenzoic acid;sulfuric acid",C1=CC(=C(C=C1N)C(=O)O)N.OS(=O)(=O)O,250.232,16,7,6,2,1,0,1
914813,"5-chloro-1,3-diphenylpyrazole-4-carboxylic acid",C1=CC=C(C=C1)C2=NN(C(=C2C(=O)O)Cl)C3=CC=CC=C3,298.729,21,16,2,2,0,1,3
